Station,Year,Month,Day,Hour,Waterlevel,Station.1,Year.1,Month.1,Day.1,Hour.1,Waterlevel.1,Waterlevel.2,Station.2,Year.2,Month.2,Day.2,Hour.2,Waterlevel.3,Date_Time,RF-Station,RF-Intensity,RF-Intensity.1,RF-Station.1,RF-Intensity.2,RF-Intensity.3,Humidity,Precipitation,Temperature,Temperature.1,Humidity.1,Precipitation.1,Temperature.2,Humidity.2,Precipitation.2
Nangka,2023,12,9,12,15.93,Sto Nino,2023,12,9,12,11.67,11.67,Montalban,2023,12,9,12,21.56,2023-12-09 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.945964401868444,0.0,32.1,32.1,17.945964401868444,0.0,32.1,17.945964401868444,0.0
Nangka,2023,12,9,13,15.93,Sto Nino,2023,12,9,13,11.67,11.67,Montalban,2023,12,9,13,21.56,2023-12-09 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.9640881959593,0.0,32.4,32.4,17.9640881959593,0.0,32.4,17.9640881959593,0.0
Nangka,2023,12,9,14,15.93,Sto Nino,2023,12,9,14,11.68,11.68,Montalban,2023,12,9,14,21.56,2023-12-09 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.459231390113622,0.0,32.2,32.2,17.459231390113622,0.0,32.2,17.459231390113622,0.0
Nangka,2023,12,9,15,15.93,Sto Nino,2023,12,9,15,11.68,11.68,Montalban,2023,12,9,15,21.56,2023-12-09 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.314592869829827,0.0,32.1,32.1,18.314592869829827,0.0,32.1,18.314592869829827,0.0
Nangka,2023,12,9,16,15.93,Sto Nino,2023,12,9,16,11.69,11.69,Montalban,2023,12,9,16,21.56,2023-12-09 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.314592869829827,0.0,31.5,31.5,18.314592869829827,0.0,31.5,18.314592869829827,0.0
Nangka,2023,12,9,17,15.93,Sto Nino,2023,12,9,17,11.69,11.69,Montalban,2023,12,9,17,21.56,2023-12-09 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.407966183511277,0.0,30.8,30.8,18.407966183511277,0.0,30.8,18.407966183511277,0.0
Nangka,2023,12,9,18,15.93,Sto Nino,2023,12,9,18,11.70,11.70,Montalban,2023,12,9,18,21.56,2023-12-09 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.296093102237673,0.0,30.2,30.2,18.296093102237673,0.0,30.2,18.296093102237673,0.0
Nangka,2023,12,9,19,15.93,Sto Nino,2023,12,9,19,11.70,11.70,Montalban,2023,12,9,19,21.56,2023-12-09 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.389389613699596,0.0,29.5,29.5,18.389389613699596,0.0,29.5,18.389389613699596,0.0
Nangka,2023,12,9,20,15.93,Sto Nino,2023,12,9,20,11.71,11.71,Montalban,2023,12,9,20,21.56,2023-12-09 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.018853802806852,0.0,26.9,26.9,17.018853802806852,0.0,26.9,17.018853802806852,0.0
Nangka,2023,12,9,21,15.93,Sto Nino,2023,12,9,21,11.70,11.70,Montalban,2023,12,9,21,21.56,2023-12-09 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.259205461888453,0.0,28.5,28.5,18.259205461888453,0.0,28.5,18.259205461888453,0.0
Nangka,2023,12,9,22,15.93,Sto Nino,2023,12,9,22,11.70,11.70,Montalban,2023,12,9,22,21.56,2023-12-09 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.166475399714223,0.0,28.1,28.1,18.166475399714223,0.0,28.1,18.166475399714223,0.0
Nangka,2023,12,9,23,15.93,Sto Nino,2023,12,9,23,11.69,11.69,Montalban,2023,12,9,23,21.56,2023-12-09 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,15.691016327042398,0.0,24.7,24.7,15.691016327042398,0.0,24.7,15.691016327042398,0.0
Nangka,2023,12,10,0,15.93,Sto Nino,2023,12,10,0,11.68,11.68,Montalban,2023,12,10,0,21.56,2023-12-10 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.166475399714223,0.0,27.5,27.5,18.166475399714223,0.0,27.5,18.166475399714223,0.0
Nangka,2023,12,10,1,15.93,Sto Nino,2023,12,10,1,11.66,11.66,Montalban,2023,12,10,1,21.56,2023-12-10 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.389389613699596,0.0,27.2,27.2,18.389389613699596,0.0,27.2,18.389389613699596,0.0
Nangka,2023,12,10,2,15.93,Sto Nino,2023,12,10,2,11.64,11.64,Montalban,2023,12,10,2,21.56,2023-12-10 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,15.706762667722419,0.0,24.5,24.5,15.706762667722419,0.0,24.5,15.706762667722419,0.0
Nangka,2023,12,10,3,15.93,Sto Nino,2023,12,10,3,11.63,11.63,Montalban,2023,12,10,3,21.56,2023-12-10 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.296093102237673,0.0,26.7,26.7,18.296093102237673,0.0,26.7,18.296093102237673,0.0
Nangka,2023,12,10,4,15.93,Sto Nino,2023,12,10,4,11.62,11.62,Montalban,2023,12,10,4,21.56,2023-12-10 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.296093102237673,0.0,26.5,26.5,18.296093102237673,0.0,26.5,18.296093102237673,0.0
Nangka,2023,12,10,5,15.93,Sto Nino,2023,12,10,5,11.60,11.60,Montalban,2023,12,10,5,21.56,2023-12-10 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,15.706762667722419,0.0,22.9,22.9,15.706762667722419,0.0,22.9,15.706762667722419,0.0
Nangka,2023,12,10,6,15.93,Sto Nino,2023,12,10,6,11.59,11.59,Montalban,2023,12,10,6,21.56,2023-12-10 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.05592092985296,0.0,27.2,27.2,18.05592092985296,0.0,27.2,18.05592092985296,0.0
Nangka,2023,12,10,7,15.93,Sto Nino,2023,12,10,7,11.59,11.59,Montalban,2023,12,10,7,21.56,2023-12-10 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.727833795769683,0.0,28.0,28.0,17.727833795769683,0.0,28.0,17.727833795769683,0.0
Nangka,2023,12,10,8,15.93,Sto Nino,2023,12,10,8,11.60,11.60,Montalban,2023,12,10,8,21.56,2023-12-10 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.486566377984758,0.0,26.1,26.1,16.486566377984758,0.0,26.1,16.486566377984758,0.0
Nangka,2023,12,10,9,15.93,Sto Nino,2023,12,10,9,11.61,11.61,Montalban,2023,12,10,9,21.56,2023-12-10 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.387515278646227,0.0,29.6,29.6,17.387515278646227,0.0,29.6,17.387515278646227,0.0
Nangka,2023,12,10,10,15.93,Sto Nino,2023,12,10,10,11.63,11.63,Montalban,2023,12,10,10,21.56,2023-12-10 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.601899159077025,0.0,30.6,30.6,17.601899159077025,0.0,30.6,17.601899159077025,0.0
Nangka,2023,12,10,11,15.93,Sto Nino,2023,12,10,11,11.64,11.64,Montalban,2023,12,10,11,21.56,2023-12-10 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,15.88664022620176,0.0,31.2,31.2,15.88664022620176,0.0,31.2,15.88664022620176,0.0
Nangka,2023,12,10,12,15.93,Sto Nino,2023,12,10,12,11.65,11.65,Montalban,2023,12,10,12,21.56,2023-12-10 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.9640881959593,0.0,32.0,32.0,17.9640881959593,0.0,32.0,17.9640881959593,0.0
Nangka,2023,12,10,13,15.93,Sto Nino,2023,12,10,13,11.65,11.65,Montalban,2023,12,10,13,21.56,2023-12-10 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.655271534344323,0.0,32.3,32.3,17.655271534344323,0.0,32.3,17.655271534344323,0.0
Nangka,2023,12,10,14,15.93,Sto Nino,2023,12,10,14,11.65,11.65,Montalban,2023,12,10,14,21.56,2023-12-10 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,13.545449622044933,0.0,33.5,33.5,13.545449622044933,0.0,33.5,13.545449622044933,0.0
Nangka,2023,12,10,15,15.93,Sto Nino,2023,12,10,15,11.65,11.65,Montalban,2023,12,10,15,21.56,2023-12-10 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.781645926668453,0.0,32.1,32.1,17.781645926668453,0.0,32.1,17.781645926668453,0.0
Nangka,2023,12,10,16,15.93,Sto Nino,2023,12,10,16,11.67,11.67,Montalban,2023,12,10,16,21.56,2023-12-10 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.890748816272787,0.0,31.4,31.4,17.890748816272787,0.0,31.4,17.890748816272787,0.0
Nangka,2023,12,10,17,15.93,Sto Nino,2023,12,10,17,11.68,11.68,Montalban,2023,12,10,17,21.56,2023-12-10 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,15.05322859251828,0.0,30.9,30.9,15.05322859251828,0.0,30.9,15.05322859251828,0.0
Nangka,2023,12,10,18,15.93,Sto Nino,2023,12,10,18,11.70,11.70,Montalban,2023,12,10,18,21.56,2023-12-10 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.18482432484032,0.0,30.1,30.1,18.18482432484032,0.0,30.1,18.18482432484032,0.0
Nangka,2023,12,10,19,15.93,Sto Nino,2023,12,10,19,11.68,11.68,Montalban,2023,12,10,19,21.56,2023-12-10 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.05592092985296,0.0,29.2,29.2,18.05592092985296,0.0,29.2,18.05592092985296,0.0
Nangka,2023,12,10,20,15.93,Sto Nino,2023,12,10,20,11.68,11.68,Montalban,2023,12,10,20,21.56,2023-12-10 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.42418840965474,0.0,27.1,27.1,17.42418840965474,0.0,27.1,17.42418840965474,0.0
Nangka,2023,12,10,21,15.93,Sto Nino,2023,12,10,21,11.67,11.67,Montalban,2023,12,10,21,21.56,2023-12-10 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.70996872375281,2.0,28.0,28.0,17.70996872375281,2.0,28.0,17.70996872375281,2.0
Nangka,2023,12,10,22,15.93,Sto Nino,2023,12,10,22,11.67,11.67,Montalban,2023,12,10,22,21.56,2023-12-10 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.27763067056126,0.0,27.4,27.4,18.27763067056126,0.0,27.4,18.27763067056126,0.0
Nangka,2023,12,10,23,15.93,Sto Nino,2023,12,10,23,11.67,11.67,Montalban,2023,12,10,23,21.56,2023-12-10 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.40886147219884,0.0,25.6,25.6,18.40886147219884,0.0,25.6,18.40886147219884,0.0
Nangka,2023,12,11,0,15.93,Sto Nino,2023,12,11,0,11.66,11.66,Montalban,2023,12,11,0,21.56,2023-12-11 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.957340769695374,0.0,26.4,26.4,18.957340769695374,0.0,26.4,18.957340769695374,0.0
Nangka,2023,12,11,1,15.93,Sto Nino,2023,12,11,1,11.64,11.64,Montalban,2023,12,11,1,21.56,2023-12-11 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.842519965034864,0.0,26.1,26.1,18.842519965034864,0.0,26.1,18.842519965034864,0.0
Nangka,2023,12,11,2,15.93,Sto Nino,2023,12,11,2,11.62,11.62,Montalban,2023,12,11,2,21.56,2023-12-11 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.229121317237574,0.0,24.4,24.4,17.229121317237574,0.0,24.4,17.229121317237574,0.0
Nangka,2023,12,11,3,15.93,Sto Nino,2023,12,11,3,11.60,11.60,Montalban,2023,12,11,3,21.56,2023-12-11 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.407966183511277,0.0,25.7,25.7,18.407966183511277,0.0,25.7,18.407966183511277,0.0
Nangka,2023,12,11,4,15.93,Sto Nino,2023,12,11,4,11.59,11.59,Montalban,2023,12,11,4,21.56,2023-12-11 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.407966183511277,0.0,25.8,25.8,18.407966183511277,0.0,25.8,18.407966183511277,0.0
Nangka,2023,12,11,5,15.93,Sto Nino,2023,12,11,5,11.57,11.57,Montalban,2023,12,11,5,21.56,2023-12-11 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.70772353710988,0.0,23.4,23.4,16.70772353710988,0.0,23.4,16.70772353710988,0.0
Nangka,2023,12,11,6,15.93,Sto Nino,2023,12,11,6,11.57,11.57,Montalban,2023,12,11,6,21.56,2023-12-11 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.61473006336323,0.0,26.8,26.8,18.61473006336323,0.0,26.8,18.61473006336323,0.0
Nangka,2023,12,11,7,15.93,Sto Nino,2023,12,11,7,11.56,11.56,Montalban,2023,12,11,7,21.56,2023-12-11 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.37085049952466,0.0,27.5,27.5,18.37085049952466,0.0,27.5,18.37085049952466,0.0
Nangka,2023,12,11,8,15.93,Sto Nino,2023,12,11,8,11.57,11.57,Montalban,2023,12,11,8,21.56,2023-12-11 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.57186292990022,0.0,26.9,26.9,16.57186292990022,0.0,26.9,16.57186292990022,0.0
Nangka,2023,12,11,9,15.93,Sto Nino,2023,12,11,9,11.59,11.59,Montalban,2023,12,11,9,21.56,2023-12-11 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.46448538213696,0.0,28.9,28.9,18.46448538213696,0.0,28.9,18.46448538213696,0.0
Nangka,2023,12,11,10,15.93,Sto Nino,2023,12,11,10,11.58,11.58,Montalban,2023,12,11,10,21.56,2023-12-11 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.57723021617604,0.0,30.0,30.0,18.57723021617604,0.0,30.0,18.57723021617604,0.0
Nangka,2023,12,11,11,15.93,Sto Nino,2023,12,11,11,11.59,11.59,Montalban,2023,12,11,11,21.56,2023-12-11 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.837984983162407,0.0,29.9,29.9,17.837984983162407,0.0,29.9,17.837984983162407,0.0
Nangka,2023,12,11,12,15.93,Sto Nino,2023,12,11,12,11.61,11.61,Montalban,2023,12,11,12,21.56,2023-12-11 12:00:00,Nangka,0.0,0.0,Mt. Oro,1.0,1.0,18.61473006336323,0.0,31.5,31.5,18.61473006336323,0.0,31.5,18.61473006336323,0.0
Nangka,2023,12,11,13,15.93,Sto Nino,2023,12,11,13,11.62,11.62,Montalban,2023,12,11,13,21.56,2023-12-11 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.52044645540622,1.0,31.7,31.7,18.52044645540622,1.0,31.7,18.52044645540622,1.0
Nangka,2023,12,11,14,15.93,Sto Nino,2023,12,11,14,11.67,11.67,Montalban,2023,12,11,14,21.56,2023-12-11 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.99607098878413,1.0,29.2,29.2,18.99607098878413,1.0,29.2,18.99607098878413,1.0
Nangka,2023,12,11,15,15.93,Sto Nino,2023,12,11,15,11.68,11.68,Montalban,2023,12,11,15,21.56,2023-12-11 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.296093102237673,0.0,31.5,31.5,18.296093102237673,0.0,31.5,18.296093102237673,0.0
Nangka,2023,12,11,16,15.93,Sto Nino,2023,12,11,16,11.65,11.65,Montalban,2023,12,11,16,21.56,2023-12-11 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.52044645540622,0.0,30.9,30.9,18.52044645540622,0.0,30.9,18.52044645540622,0.0
Nangka,2023,12,11,17,15.93,Sto Nino,2023,12,11,17,11.65,11.65,Montalban,2023,12,11,17,21.56,2023-12-11 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.99607098878413,0.0,29.4,29.4,18.99607098878413,0.0,29.4,18.99607098878413,0.0
Nangka,2023,12,11,18,15.93,Sto Nino,2023,12,11,18,11.66,11.66,Montalban,2023,12,11,18,21.56,2023-12-11 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.50175511268274,0.0,29.4,29.4,18.50175511268274,0.0,29.4,18.50175511268274,0.0
Nangka,2023,12,11,19,15.93,Sto Nino,2023,12,11,19,11.67,11.67,Montalban,2023,12,11,19,21.56,2023-12-11 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.389389613699596,0.0,28.8,28.8,18.389389613699596,0.0,28.8,18.389389613699596,0.0
Nangka,2023,12,11,20,15.93,Sto Nino,2023,12,11,20,11.69,11.69,Montalban,2023,12,11,20,21.56,2023-12-11 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.86213379072293,0.0,26.2,26.2,18.86213379072293,0.0,26.2,18.86213379072293,0.0
Nangka,2023,12,11,21,15.93,Sto Nino,2023,12,11,21,11.69,11.69,Montalban,2023,12,11,21,21.56,2023-12-11 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.927877140759456,0.0,27.9,27.9,17.927877140759456,0.0,27.9,17.927877140759456,0.0
Nangka,2023,12,11,22,15.93,Sto Nino,2023,12,11,22,11.68,11.68,Montalban,2023,12,11,22,21.56,2023-12-11 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.14816346627618,0.0,27.5,27.5,18.14816346627618,0.0,27.5,18.14816346627618,0.0
Nangka,2023,12,11,23,15.93,Sto Nino,2023,12,11,23,11.67,11.67,Montalban,2023,12,11,23,21.56,2023-12-11 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.965289905890266,0.0,25.0,25.0,17.965289905890266,0.0,25.0,17.965289905890266,0.0
Nangka,2023,12,12,0,15.93,Sto Nino,2023,12,12,0,11.66,11.66,Montalban,2023,12,12,0,21.56,2023-12-12 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.61473006336323,0.0,26.8,26.8,18.61473006336323,0.0,26.8,18.61473006336323,0.0
Nangka,2023,12,12,1,15.93,Sto Nino,2023,12,12,1,11.65,11.65,Montalban,2023,12,12,1,21.56,2023-12-12 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.27763067056126,0.0,26.5,26.5,18.27763067056126,0.0,26.5,18.27763067056126,0.0
Nangka,2023,12,12,2,15.93,Sto Nino,2023,12,12,2,11.62,11.62,Montalban,2023,12,12,2,21.56,2023-12-12 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.335117494392755,0.0,24.0,24.0,17.335117494392755,0.0,24.0,17.335117494392755,0.0
Nangka,2023,12,12,3,15.93,Sto Nino,2023,12,12,3,11.60,11.60,Montalban,2023,12,12,3,21.56,2023-12-12 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.945964401868444,0.0,26.2,26.2,17.945964401868444,0.0,26.2,17.945964401868444,0.0
Nangka,2023,12,12,4,15.93,Sto Nino,2023,12,12,4,11.58,11.58,Montalban,2023,12,12,4,21.56,2023-12-12 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.727833795769683,0.0,25.8,25.8,17.727833795769683,0.0,25.8,17.727833795769683,0.0
Nangka,2023,12,12,5,15.93,Sto Nino,2023,12,12,5,11.57,11.57,Montalban,2023,12,12,5,21.56,2023-12-12 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.914576974714574,0.0,23.6,23.6,16.914576974714574,0.0,23.6,16.914576974714574,0.0
Nangka,2023,12,12,6,15.93,Sto Nino,2023,12,12,6,11.55,11.55,Montalban,2023,12,12,6,21.56,2023-12-12 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.49441560931071,0.0,26.6,26.6,17.49441560931071,0.0,26.6,17.49441560931071,0.0
Nangka,2023,12,12,7,15.93,Sto Nino,2023,12,12,7,11.55,11.55,Montalban,2023,12,12,7,21.56,2023-12-12 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.263802420610716,0.0,27.5,27.5,17.263802420610716,0.0,27.5,17.263802420610716,0.0
Nangka,2023,12,12,8,15.93,Sto Nino,2023,12,12,8,11.57,11.57,Montalban,2023,12,12,8,21.56,2023-12-12 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.57186292990022,0.0,26.5,26.5,16.57186292990022,0.0,26.5,16.57186292990022,0.0
Nangka,2023,12,12,9,15.93,Sto Nino,2023,12,12,9,11.57,11.57,Montalban,2023,12,12,9,21.56,2023-12-12 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.948618465640685,0.0,29.4,29.4,16.948618465640685,0.0,29.4,16.948618465640685,0.0
Nangka,2023,12,12,10,15.93,Sto Nino,2023,12,12,10,11.57,11.57,Montalban,2023,12,12,10,21.56,2023-12-12 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.37001419053554,0.0,30.4,30.4,17.37001419053554,0.0,30.4,17.37001419053554,0.0
Nangka,2023,12,12,11,15.93,Sto Nino,2023,12,12,11,11.58,11.58,Montalban,2023,12,12,11,21.56,2023-12-12 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.368786608647056,0.0,31.8,31.8,16.368786608647056,0.0,31.8,16.368786608647056,0.0
Nangka,2023,12,12,12,15.93,Sto Nino,2023,12,12,12,11.60,11.60,Montalban,2023,12,12,12,21.56,2023-12-12 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.836602968796935,0.0,31.7,31.7,17.836602968796935,0.0,31.7,17.836602968796935,0.0
Nangka,2023,12,12,13,15.93,Sto Nino,2023,12,12,13,11.61,11.61,Montalban,2023,12,12,13,21.56,2023-12-12 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.745734947249407,0.0,32.1,32.1,17.745734947249407,0.0,32.1,17.745734947249407,0.0
Nangka,2023,12,12,14,15.93,Sto Nino,2023,12,12,14,11.63,11.63,Montalban,2023,12,12,14,21.56,2023-12-12 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.246444433769327,0.0,33.6,33.6,17.246444433769327,0.0,33.6,17.246444433769327,0.0
Nangka,2023,12,12,15,15.93,Sto Nino,2023,12,12,15,11.62,11.62,Montalban,2023,12,12,15,21.56,2023-12-12 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.872663711073102,0.0,31.9,31.9,17.872663711073102,0.0,31.9,17.872663711073102,0.0
Nangka,2023,12,12,16,15.93,Sto Nino,2023,12,12,16,11.61,11.61,Montalban,2023,12,12,16,21.56,2023-12-12 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.63744481547835,0.0,31.4,31.4,17.63744481547835,0.0,31.4,17.63744481547835,0.0
Nangka,2023,12,12,17,15.93,Sto Nino,2023,12,12,17,11.63,11.63,Montalban,2023,12,12,17,21.56,2023-12-12 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.810867791592777,0.0,30.4,30.4,16.810867791592777,0.0,30.4,16.810867791592777,0.0
Nangka,2023,12,12,18,15.93,Sto Nino,2023,12,12,18,11.63,11.63,Montalban,2023,12,12,18,21.56,2023-12-12 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.836602968796935,0.0,30.0,30.0,17.836602968796935,0.0,30.0,17.836602968796935,0.0
Nangka,2023,12,12,19,15.93,Sto Nino,2023,12,12,19,11.66,11.66,Montalban,2023,12,12,19,21.56,2023-12-12 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.927877140759456,0.0,29.4,29.4,17.927877140759456,0.0,29.4,17.927877140759456,0.0
Nangka,2023,12,12,20,15.93,Sto Nino,2023,12,12,20,11.66,11.66,Montalban,2023,12,12,20,21.56,2023-12-12 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.7940033715441,0.0,27.6,27.6,16.7940033715441,0.0,27.6,16.7940033715441,0.0
Nangka,2023,12,12,21,15.93,Sto Nino,2023,12,12,21,11.69,11.69,Montalban,2023,12,12,21,21.56,2023-12-12 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.259205461888453,0.0,28.5,28.5,18.259205461888453,0.0,28.5,18.259205461888453,0.0
Nangka,2023,12,12,22,15.93,Sto Nino,2023,12,12,22,11.69,11.69,Montalban,2023,12,12,22,21.56,2023-12-12 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.37085049952466,0.0,28.1,28.1,18.37085049952466,0.0,28.1,18.37085049952466,0.0
Nangka,2023,12,12,23,15.93,Sto Nino,2023,12,12,23,11.68,11.68,Montalban,2023,12,12,23,21.56,2023-12-12 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.51365869950709,0.0,25.9,25.9,17.51365869950709,0.0,25.9,17.51365869950709,0.0
Nangka,2023,12,13,0,15.93,Sto Nino,2023,12,13,0,11.67,11.67,Montalban,2023,12,13,0,21.56,2023-12-13 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.927877140759456,0.0,27.5,27.5,17.927877140759456,0.0,27.5,17.927877140759456,0.0
Nangka,2023,12,13,1,15.93,Sto Nino,2023,12,13,1,11.67,11.67,Montalban,2023,12,13,1,21.56,2023-12-13 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.389389613699596,1.25,27.2,27.2,18.389389613699596,1.25,27.2,18.389389613699596,1.25
Nangka,2023,12,13,2,15.93,Sto Nino,2023,12,13,2,11.63,11.63,Montalban,2023,12,13,2,21.56,2023-12-13 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.50175511268274,0.0,26.9,26.9,18.50175511268274,0.0,26.9,18.50175511268274,0.0
Nangka,2023,12,13,3,15.93,Sto Nino,2023,12,13,3,11.60,11.60,Montalban,2023,12,13,3,21.56,2023-12-13 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.61473006336323,0.0,26.6,26.6,18.61473006336323,0.0,26.6,18.61473006336323,0.0
